Date,Total Energy Use from Electricity (MW)
03-Mar-14,21455
03-Mar-14,20719
03-Mar-14,19312
03-Mar-14,18090
04-Mar-14,17438
04-Mar-14,17004
04-Mar-14,16773
04-Mar-14,16771
04-Mar-14,16823
04-Mar-14,17644
04-Mar-14,18836
04-Mar-14,19988
04-Mar-14,20233
04-Mar-14,19943
04-Mar-14,20025
04-Mar-14,19762
04-Mar-14,19446
04-Mar-14,19518
04-Mar-14,19422
04-Mar-14,19620
04-Mar-14,20218
04-Mar-14,20717
04-Mar-14,21384
04-Mar-14,21414
04-Mar-14,21082
04-Mar-14,20073
04-Mar-14,18950
04-Mar-14,17674
05-Mar-14,16725
05-Mar-14,16357
05-Mar-14,16159
05-Mar-14,16215
05-Mar-14,16316
05-Mar-14,16881
05-Mar-14,18233
05-Mar-14,19183
05-Mar-14,19389
05-Mar-14,19049
05-Mar-14,18795
05-Mar-14,18563
05-Mar-14,18285
05-Mar-14,18140
05-Mar-14,18079
05-Mar-14,18227
05-Mar-14,18852
05-Mar-14,19435
05-Mar-14,20175
